timestamp,temperature,precipitation,snow_depth,cloud_cover,is_day
2022-09-17T05:00,11.8,1.10,0.00,100,0
2022-09-17T06:00,11.7,1.90,0.00,100,1
2022-09-17T07:00,11.7,2.20,0.00,92,1
2022-09-17T08:00,11.8,1.40,0.00,100,1
2022-09-17T09:00,11.4,1.10,0.00,100,1
2022-09-17T10:00,11.0,1.90,0.00,100,1
2022-09-17T11:00,11.3,1.80,0.00,97,1
2022-09-17T12:00,11.1,1.70,0.00,90,1
2022-09-17T13:00,10.4,2.70,0.00,100,1
2022-09-17T14:00,10.8,0.60,0.00,98,1
2022-09-17T15:00,10.7,0.40,0.00,91,1
2022-09-17T16:00,10.9,0.10,0.00,100,1
2022-09-17T17:00,10.6,0.10,0.00,83,1
2022-09-17T18:00,10.2,0.00,0.00,35,1
2022-09-17T19:00,10.0,0.00,0.00,6,0
2022-09-17T20:00,9.6,0.00,0.00,7,0
2022-09-17T21:00,6.8,0.00,0.00,11,0
2022-09-17T22:00,7.7,0.00,0.00,34,0
2022-09-17T23:00,7.1,0.00,0.00,2,0
2022-09-18T00:00,7.7,0.00,0.00,2,0
2022-09-18T01:00,6.1,0.00,0.00,4,0
2022-09-18T02:00,5.0,0.00,0.00,22,0
2022-09-18T03:00,6.4,0.00,0.00,40,0
2022-09-18T04:00,5.2,0.00,0.00,24,0
2022-09-18T05:00,4.8,0.00,0.00,33,0
2022-09-18T06:00,4.6,0.00,0.00,90,1
2022-09-18T07:00,6.3,0.00,0.00,90,1
2022-09-18T08:00,8.6,0.00,0.00,89,1
2022-09-18T09:00,11.4,0.00,0.00,30,1
2022-09-18T10:00,14.3,0.00,0.00,29,1
2022-09-18T11:00,16.3,0.00,0.00,31,1
2022-09-18T12:00,17.4,0.00,0.00,20,1
2022-09-18T13:00,18.5,0.00,0.00,22,1
2022-09-18T14:00,18.9,0.00,0.00,29,1
2022-09-18T15:00,18.4,0.00,0.00,32,1
2022-09-18T16:00,17.4,0.10,0.00,28,1
2022-09-18T17:00,16.3,0.00,0.00,13,1
2022-09-18T18:00,12.5,0.00,0.00,40,1
2022-09-18T19:00,11.2,0.00,0.00,38,0
2022-09-18T20:00,10.3,0.00,0.00,62,0
2022-09-18T21:00,9.5,0.00,0.00,33,0
2022-09-18T22:00,8.6,0.00,0.00,45,0
2022-09-18T23:00,7.9,0.00,0.00,28,0
2022-09-19T00:00,7.4,0.00,0.00,71,0
2022-09-19T01:00,8.8,0.00,0.00,80,0
2022-09-19T02:00,10.5,0.80,0.00,100,0
2022-09-19T03:00,10.7,1.70,0.00,100,0
2022-09-19T04:00,10.6,1.70,0.00,36,0
2022-09-19T05:00,10.2,0.00,0.00,22,0
2022-09-19T06:00,9.2,0.00,0.00,0,1
2022-09-19T07:00,10.2,0.00,0.00,3,1
2022-09-19T08:00,11.9,0.00,0.00,3,1
2022-09-19T09:00,13.4,0.00,0.00,1,1
2022-09-19T10:00,15.2,0.00,0.00,3,1
2022-09-19T11:00,17.1,0.00,0.00,1,1
2022-09-19T12:00,18.4,0.00,0.00,5,1
2022-09-19T13:00,20.2,0.00,0.00,1,1
2022-09-19T14:00,19.9,0.00,0.00,2,1
2022-09-19T15:00,19.2,0.00,0.00,5,1
2022-09-19T16:00,18.3,0.00,0.00,0,1
2022-09-19T17:00,16.7,0.00,0.00,10,1
2022-09-19T18:00,13.4,0.00,0.00,27,1
2022-09-19T19:00,11.9,0.00,0.00,38,0
2022-09-19T20:00,10.8,0.00,0.00,32,0
2022-09-19T21:00,11.8,0.00,0.00,29,0
2022-09-19T22:00,11.3,0.00,0.00,17,0
2022-09-19T23:00,9.2,0.00,0.00,1,0
2022-09-20T00:00,9.0,0.00,0.00,0,0
2022-09-20T01:00,6.6,0.00,0.00,4,0
2022-09-20T02:00,6.5,0.00,0.00,0,0
2022-09-20T03:00,6.1,0.00,0.00,0,0
2022-09-20T04:00,5.4,0.00,0.00,0,0
2022-09-20T05:00,6.0,0.00,0.00,0,0
2022-09-20T06:00,5.0,0.00,0.00,0,1
2022-09-20T07:00,7.3,0.00,0.00,0,1
2022-09-20T08:00,9.7,0.00,0.00,0,1
2022-09-20T09:00,12.4,0.00,0.00,0,1
2022-09-20T10:00,14.8,0.00,0.00,1,1
2022-09-20T11:00,16.3,0.00,0.00,4,1
2022-09-20T12:00,17.1,0.00,0.00,16,1
2022-09-20T13:00,18.1,0.00,0.00,11,1
2022-09-20T14:00,18.1,0.00,0.00,23,1
2022-09-20T15:00,18.0,0.00,0.00,18,1
2022-09-20T16:00,17.6,0.00,0.00,23,1
2022-09-20T17:00,15.7,0.00,0.00,11,1
2022-09-20T18:00,12.8,0.00,0.00,41,1
2022-09-20T19:00,10.8,0.00,0.00,22,0
2022-09-20T20:00,10.6,0.00,0.00,21,0
2022-09-20T21:00,11.6,0.00,0.00,10,0
2022-09-20T22:00,10.7,0.00,0.00,18,0
2022-09-20T23:00,9.9,0.00,0.00,39,0
2022-09-21T00:00,9.1,0.00,0.00,48,0
2022-09-21T01:00,9.4,0.00,0.00,3,0
2022-09-21T02:00,8.8,0.00,0.00,0,0
2022-09-21T03:00,7.5,0.00,0.00,10,0
2022-09-21T04:00,7.5,0.00,0.00,0,0
2022-09-21T05:00,7.4,0.00,0.00,0,0
2022-09-21T06:00,6.6,0.00,0.00,0,1
2022-09-21T07:00,7.0,0.00,0.00,0,1
2022-09-21T08:00,8.7,0.00,0.00,0,1
2022-09-21T09:00,11.2,0.00,0.00,1,1
2022-09-21T10:00,12.8,0.00,0.00,24,1
2022-09-21T11:00,13.7,0.00,0.00,17,1
2022-09-21T12:00,14.7,0.00,0.00,15,1
2022-09-21T13:00,15.3,0.00,0.00,16,1
2022-09-21T14:00,15.6,0.00,0.00,7,1
2022-09-21T15:00,15.7,0.00,0.00,9,1
2022-09-21T16:00,15.6,0.00,0.00,10,1
2022-09-21T17:00,14.7,0.00,0.00,7,1
2022-09-21T18:00,14.5,0.00,0.00,1,1
2022-09-21T19:00,9.8,0.00,0.00,4,0
2022-09-21T20:00,8.9,0.00,0.00,1,0
2022-09-21T21:00,10.0,0.00,0.00,0,0
2022-09-21T22:00,9.4,0.00,0.00,1,0
2022-09-21T23:00,9.1,0.00,0.00,11,0
2022-09-22T00:00,8.7,0.00,0.00,20,0
2022-09-22T01:00,7.4,0.00,0.00,7,0
2022-09-22T02:00,5.4,0.00,0.00,0,0
2022-09-22T03:00,6.1,0.00,0.00,0,0
2022-09-22T04:00,3.9,0.00,0.00,0,0
2022-09-22T05:00,3.6,0.00,0.00,0,0
2022-09-22T06:00,3.1,0.00,0.00,0,1
2022-09-22T07:00,5.5,0.00,0.00,0,1
2022-09-22T08:00,8.5,0.00,0.00,44,1
2022-09-22T09:00,10.8,0.00,0.00,0,1
2022-09-22T10:00,13.0,0.00,0.00,0,1
2022-09-22T11:00,14.4,0.00,0.00,2,1
2022-09-22T12:00,15.2,0.00,0.00,19,1
2022-09-22T13:00,16.1,0.00,0.00,10,1
2022-09-22T14:00,16.0,0.00,0.00,14,1
2022-09-22T15:00,15.8,0.00,0.00,8,1
2022-09-22T16:00,15.2,0.00,0.00,4,1
2022-09-22T17:00,13.9,0.00,0.00,2,1
2022-09-22T18:00,11.8,0.00,0.00,1,1
2022-09-22T19:00,11.5,0.00,0.00,0,0
2022-09-22T20:00,10.5,0.00,0.00,0,0
2022-09-22T21:00,9.5,0.00,0.00,0,0
2022-09-22T22:00,8.8,0.00,0.00,0,0
2022-09-22T23:00,8.0,0.00,0.00,0,0
2022-09-23T00:00,7.2,0.00,0.00,0,0
2022-09-23T01:00,5.1,0.00,0.00,9,0
2022-09-23T02:00,3.9,0.00,0.00,5,0
2022-09-23T03:00,3.8,0.00,0.00,1,0
2022-09-23T04:00,4.5,0.00,0.00,0,0
2022-09-23T05:00,2.9,0.00,0.00,0,0
2022-09-23T06:00,2.6,0.00,0.00,0,1
2022-09-23T07:00,5.1,0.00,0.00,0,1
2022-09-23T08:00,8.4,0.00,0.00,0,1
2022-09-23T09:00,11.0,0.00,0.00,0,1
2022-09-23T10:00,13.2,0.00,0.00,0,1
2022-09-23T11:00,14.8,0.00,0.00,9,1
2022-09-23T12:00,16.3,0.00,0.00,44,1
2022-09-23T13:00,17.3,0.00,0.00,10,1
2022-09-23T14:00,18.0,0.00,0.00,13,1
2022-09-23T15:00,18.4,0.00,0.00,16,1
2022-09-23T16:00,18.0,0.00,0.00,4,1
2022-09-23T17:00,17.2,0.00,0.00,21,1
2022-09-23T18:00,12.2,0.00,0.00,30,0
2022-09-23T19:00,11.2,0.00,0.00,30,0
2022-09-23T20:00,10.0,0.00,0.00,30,0
2022-09-23T21:00,8.8,0.00,0.00,30,0
2022-09-23T22:00,8.0,0.00,0.00,28,0
2022-09-23T23:00,7.2,0.00,0.00,24,0
2022-09-24T00:00,6.7,0.00,0.00,16,0
2022-09-24T01:00,6.4,0.00,0.00,30,0
2022-09-24T02:00,5.9,0.00,0.00,30,0
2022-09-24T03:00,5.6,0.00,0.00,29,0
2022-09-24T04:00,5.1,0.00,0.00,33,0
2022-09-24T05:00,5.6,0.00,0.00,39,0
2022-09-24T06:00,5.8,0.00,0.00,46,1
2022-09-24T07:00,8.4,0.00,0.00,62,1
2022-09-24T08:00,11.7,0.00,0.00,58,1
2022-09-24T09:00,15.1,0.00,0.00,66,1
2022-09-24T10:00,17.1,0.00,0.00,48,1
2022-09-24T11:00,17.8,0.00,0.00,100,1
2022-09-24T12:00,17.9,0.00,0.00,100,1
2022-09-24T13:00,17.6,0.00,0.00,80,1
2022-09-24T14:00,18.0,0.00,0.00,87,1
2022-09-24T15:00,17.9,0.00,0.00,92,1
2022-09-24T16:00,16.6,0.00,0.00,88,1
2022-09-24T17:00,15.9,0.00,0.00,55,1
2022-09-24T18:00,13.9,0.00,0.00,41,0
2022-09-24T19:00,12.7,0.00,0.00,51,0
2022-09-24T20:00,11.9,0.00,0.00,74,0
2022-09-24T21:00,12.3,0.00,0.00,100,0
2022-09-24T22:00,12.5,0.00,0.00,100,0
2022-09-24T23:00,11.8,0.40,0.00,100,0
2022-09-25T00:00,12.0,0.90,0.00,100,0
2022-09-25T01:00,12.7,0.80,0.00,100,0
2022-09-25T02:00,12.7,0.30,0.00,100,0
2022-09-25T03:00,13.3,1.90,0.00,100,0
2022-09-25T04:00,12.7,1.70,0.00,100,0
2022-09-25T05:00,12.5,0.90,0.00,100,0
2022-09-25T06:00,12.4,0.60,0.00,100,1
2022-09-25T07:00,12.7,2.40,0.00,100,1
2022-09-25T08:00,12.7,2.40,0.00,100,1
2022-09-25T09:00,12.9,2.00,0.00,100,1
2022-09-25T10:00,13.2,2.60,0.00,100,1
2022-09-25T11:00,13.3,3.60,0.00,76,1
2022-09-25T12:00,13.5,3.60,0.00,86,1
2022-09-25T13:00,13.9,0.40,0.00,100,1
2022-09-25T14:00,13.9,2.30,0.00,100,1
2022-09-25T15:00,13.7,0.50,0.00,100,1
2022-09-25T16:00,14.1,0.10,0.00,63,1
2022-09-25T17:00,13.8,0.00,0.00,100,1
2022-09-25T18:00,12.9,0.20,0.00,85,0
2022-09-25T19:00,12.7,0.30,0.00,100,0
2022-09-25T20:00,12.6,0.30,0.00,100,0
2022-09-25T21:00,12.2,0.10,0.00,74,0
2022-09-25T22:00,12.0,0.20,0.00,100,0
2022-09-25T23:00,12.5,0.10,0.00,100,0
2022-09-26T00:00,12.5,0.00,0.00,100,0
2022-09-26T01:00,12.2,0.00,0.00,100,0
2022-09-26T02:00,12.7,0.30,0.00,49,0
2022-09-26T03:00,12.1,0.20,0.00,38,0
2022-09-26T04:00,11.7,0.00,0.00,85,0
2022-09-26T05:00,11.5,2.00,0.00,74,0
2022-09-26T06:00,11.5,0.20,0.00,100,1
2022-09-26T07:00,12.3,0.10,0.00,16,1
2022-09-26T08:00,13.0,0.00,0.00,64,1
2022-09-26T09:00,14.2,0.00,0.00,98,1
2022-09-26T10:00,15.5,0.00,0.00,90,1
2022-09-26T11:00,15.8,0.00,0.00,100,1
2022-09-26T12:00,16.3,0.00,0.00,61,1
2022-09-26T13:00,15.1,0.20,0.00,93,1
2022-09-26T14:00,15.3,0.00,0.00,31,1
2022-09-26T15:00,16.5,0.30,0.00,71,1
2022-09-26T16:00,15.5,0.10,0.00,100,1
2022-09-26T17:00,14.6,0.10,0.00,80,1
2022-09-26T18:00,13.0,0.00,0.00,30,0
2022-09-26T19:00,12.4,0.00,0.00,47,0
2022-09-26T20:00,11.0,0.00,0.00,49,0
2022-09-26T21:00,11.6,0.00,0.00,100,0
2022-09-26T22:00,10.7,0.00,0.00,95,0
2022-09-26T23:00,11.1,0.00,0.00,100,0
2022-09-27T00:00,11.2,0.00,0.00,100,0
2022-09-27T01:00,11.4,0.10,0.00,100,0
2022-09-27T02:00,11.8,2.00,0.00,100,0
2022-09-27T03:00,11.6,0.50,0.00,100,0
2022-09-27T04:00,11.7,0.80,0.00,100,0
2022-09-27T05:00,11.5,0.40,0.00,100,0
2022-09-27T06:00,11.4,0.80,0.00,100,1
2022-09-27T07:00,11.7,0.10,0.00,100,1
2022-09-27T08:00,11.9,0.50,0.00,100,1
2022-09-27T09:00,12.4,1.50,0.00,100,1
2022-09-27T10:00,13.6,0.60,0.00,100,1
2022-09-27T11:00,14.7,0.50,0.00,84,1
2022-09-27T12:00,15.9,0.20,0.00,32,1
2022-09-27T13:00,13.3,0.20,0.00,77,1
2022-09-27T14:00,13.2,0.60,0.00,100,1
2022-09-27T15:00,12.7,0.90,0.00,49,1
2022-09-27T16:00,13.2,0.70,0.00,78,1
2022-09-27T17:00,12.5,0.10,0.00,86,1
2022-09-27T18:00,11.6,0.00,0.00,85,0
2022-09-27T19:00,10.8,0.00,0.00,82,0
2022-09-27T20:00,10.7,0.00,0.00,79,0
2022-09-27T21:00,11.3,0.50,0.00,55,0
2022-09-27T22:00,11.2,0.00,0.00,59,0
2022-09-27T23:00,10.1,0.00,0.00,20,0
2022-09-28T00:00,8.2,0.00,0.00,31,0
2022-09-28T01:00,8.2,0.00,0.00,25,0
2022-09-28T02:00,7.3,0.00,0.00,15,0
2022-09-28T03:00,8.8,0.00,0.00,19,0
2022-09-28T04:00,8.7,0.00,0.00,50,0
2022-09-28T05:00,6.6,0.00,0.00,50,0
2022-09-28T06:00,6.1,0.00,0.00,51,1
2022-09-28T07:00,8.3,0.00,0.00,100,1
2022-09-28T08:00,9.6,0.00,0.00,100,1
2022-09-28T09:00,10.7,0.00,0.00,100,1
2022-09-28T10:00,11.3,0.00,0.00,100,1
2022-09-28T11:00,12.8,0.00,0.00,100,1
2022-09-28T12:00,13.5,0.00,0.00,100,1
2022-09-28T13:00,11.6,0.20,0.00,100,1
2022-09-28T14:00,13.3,0.30,0.00,76,1
2022-09-28T15:00,14.2,0.20,0.00,100,1
2022-09-28T16:00,14.7,0.20,0.00,100,1
2022-09-28T17:00,14.1,0.20,0.00,100,1
2022-09-28T18:00,13.3,0.50,0.00,100,0
2022-09-28T19:00,12.5,0.20,0.00,100,0
2022-09-28T20:00,12.4,0.40,0.00,100,0
2022-09-28T21:00,11.9,2.50,0.00,100,0
2022-09-28T22:00,11.8,0.70,0.00,100,0
2022-09-28T23:00,11.6,0.30,0.00,100,0
2022-09-29T00:00,11.6,0.20,0.00,95,0
2022-09-29T01:00,12.6,0.10,0.00,78,0
2022-09-29T02:00,11.7,0.60,0.00,100,0
2022-09-29T03:00,11.8,0.40,0.00,50,0
2022-09-29T04:00,11.3,0.00,0.00,95,0
2022-09-29T05:00,11.0,0.10,0.00,100,0
2022-09-29T06:00,11.0,0.00,0.00,100,1
2022-09-29T07:00,11.6,0.10,0.00,100,1
2022-09-29T08:00,12.3,1.80,0.00,100,1
2022-09-29T09:00,13.3,2.10,0.00,100,1
2022-09-29T10:00,13.0,1.90,0.00,100,1
2022-09-29T11:00,12.4,1.00,0.00,100,1
2022-09-29T12:00,12.6,1.30,0.00,100,1
2022-09-29T13:00,12.1,0.80,0.00,100,1
2022-09-29T14:00,12.4,0.40,0.00,100,1
2022-09-29T15:00,12.3,1.60,0.00,100,1
2022-09-29T16:00,12.2,0.50,0.00,100,1
2022-09-29T17:00,12.6,0.10,0.00,100,1
2022-09-29T18:00,12.5,0.40,0.00,100,0
2022-09-29T19:00,12.2,1.60,0.00,100,0
2022-09-29T20:00,11.6,2.00,0.00,100,0
2022-09-29T21:00,12.0,1.50,0.00,100,0
2022-09-29T22:00,12.0,1.40,0.00,100,0
2022-09-29T23:00,11.7,1.70,0.00,100,0
2022-09-30T00:00,11.5,1.40,0.00,100,0
2022-09-30T01:00,11.4,0.60,0.00,100,0
2022-09-30T02:00,10.9,1.20,0.00,100,0
2022-09-30T03:00,10.9,0.40,0.00,100,0
2022-09-30T04:00,10.8,0.00,0.00,100,0
2022-09-30T05:00,11.0,0.00,0.00,100,0
2022-09-30T06:00,11.1,0.30,0.00,100,1
2022-09-30T07:00,11.2,0.30,0.00,51,1
2022-09-30T08:00,12.2,0.10,0.00,49,1
2022-09-30T09:00,13.4,0.00,0.00,88,1
2022-09-30T10:00,14.4,0.00,0.00,100,1
2022-09-30T11:00,15.0,0.10,0.00,100,1
2022-09-30T12:00,16.1,0.10,0.00,100,1
2022-09-30T13:00,15.9,0.40,0.00,100,1
2022-09-30T14:00,15.7,0.30,0.00,99,1
2022-09-30T15:00,15.7,0.20,0.00,91,1
2022-09-30T16:00,15.4,0.60,0.00,93,1
2022-09-30T17:00,14.8,2.40,0.00,90,1
2022-09-30T18:00,13.9,1.80,0.00,100,0
2022-09-30T19:00,13.7,4.90,0.00,100,0
2022-09-30T20:00,13.5,0.80,0.00,100,0
2022-09-30T21:00,13.1,3.70,0.00,95,0
2022-09-30T22:00,12.7,3.00,0.00,100,0
2022-09-30T23:00,12.4,1.40,0.00,100,0
2022-10-01T00:00,12.6,0.10,0.00,100,0
2022-10-01T01:00,12.8,0.60,0.00,100,0
2022-10-01T02:00,12.9,0.70,0.00,100,0
2022-10-01T03:00,12.8,1.50,0.00,100,0
2022-10-01T04:00,12.9,0.10,0.00,83,0
2022-10-01T05:00,12.4,0.00,0.00,42,0
2022-10-01T06:00,11.7,0.00,0.00,19,0
2022-10-01T07:00,12.3,0.00,0.00,51,1
2022-10-01T08:00,13.6,0.00,0.00,15,1
2022-10-01T09:00,15.2,0.00,0.00,98,1
2022-10-01T10:00,16.9,0.00,0.00,93,1
2022-10-01T11:00,18.5,0.20,0.00,34,1
2022-10-01T12:00,19.4,0.00,0.00,42,1
2022-10-01T13:00,19.3,0.00,0.00,50,1
2022-10-01T14:00,18.8,0.00,0.00,71,1
2022-10-01T15:00,18.0,0.00,0.00,62,1
2022-10-01T16:00,17.1,0.00,0.00,100,1
2022-10-01T17:00,16.0,0.00,0.00,57,1
2022-10-01T18:00,14.9,0.00,0.00,31,0
2022-10-01T19:00,13.6,0.00,0.00,58,0
2022-10-01T20:00,12.1,0.00,0.00,61,0
2022-10-01T21:00,12.6,0.00,0.00,61,0
2022-10-01T22:00,13.3,0.00,0.00,52,0
2022-10-01T23:00,11.1,0.00,0.00,56,0
2022-10-02T00:00,10.9,0.00,0.00,8,0
2022-10-02T01:00,10.9,0.00,0.00,34,0
2022-10-02T02:00,10.4,0.00,0.00,8,0
2022-10-02T03:00,9.6,0.00,0.00,14,0
2022-10-02T04:00,9.1,0.00,0.00,40,0
2022-10-02T05:00,8.8,0.00,0.00,1,0
2022-10-02T06:00,9.3,0.00,0.00,29,0
2022-10-02T07:00,10.0,0.00,0.00,20,1
2022-10-02T08:00,12.2,0.00,0.00,76,1
2022-10-02T09:00,14.8,0.00,0.00,89,1
2022-10-02T10:00,15.9,0.00,0.00,90,1
2022-10-02T11:00,16.7,0.00,0.00,46,1
2022-10-02T12:00,18.7,0.00,0.00,52,1
2022-10-02T13:00,18.7,0.00,0.00,3,1
2022-10-02T14:00,20.8,0.00,0.00,75,1
2022-10-02T15:00,20.5,0.00,0.00,84,1
2022-10-02T16:00,19.4,0.00,0.00,44,1
2022-10-02T17:00,17.8,0.00,0.00,14,1
2022-10-02T18:00,15.8,0.00,0.00,21,0
2022-10-02T19:00,14.6,0.00,0.00,94,0
2022-10-02T20:00,14.2,0.00,0.00,68,0
2022-10-02T21:00,14.7,0.00,0.00,23,0
2022-10-02T22:00,14.9,0.00,0.00,13,0
2022-10-02T23:00,13.3,0.00,0.00,67,0
